date,open,high,low,close,volume,adj_close,pos,neu,neg,pos_minus_neg,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24,target_25,target_26,target_27,target_28,target_29,target_30,log_return,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,delta_1,delta_5,delta_10,mom_10,open_l,high_l,low_l,close_l,adj_close_l,volume_l,dow
2009-01-21,7949.169922,8243.549805,7936.189941,8228.099609,410040000,8228.099609,0.04233098,0.7088666,0.24880247,-0.20647149,-0.46013466,-0.37895548,-0.75698584,0.5691528,0.37942493,-0.73392695,0.006709831,0.143561,-0.18240751,0.47462514,0.46237195,-0.35064584,0.46205735,-0.48037225,-0.48995498,0.5886392,0.32388505,-105.29980400000113,-150.53955000000042,-112.06982400000106,-53.369629000000714,147.35058599999866,-79.08984300000066,-227.2397460000011,-291.3496090000008,-149.7397460000011,-271.43945300000087,-165.02978500000063,52.4902349999993,42.77050799999961,-339.2197260000012,-288.56982400000106,-295.33984300000066,-377.68945300000087,-675.4995110000009,-672.4697260000012,-762.1494140000004,-862.4296870000007,-1113.319824000001,-877.1596680000011,-957.2094720000005,-1046.0195310000008,-1165.169433000001,-1464.8095700000003,-1502.0795890000009,-1352.2597650000007,-1633.6596680000011,0.03449764073766825,-0.0409328304913841,0.008334072925106179,0.001505010278063464,-0.02984477738040342,-0.003003117991558759,-0.014667733852674333,-0.016524796539906243,279.0097650000007,-220.45996099999866,-787.0,-0.09134582802693532,8279.629883,8291.980469,7939.930176,7949.089844,7949.089844,19.853858693356603,2
2009-01-22,8224.429688,8224.830078,7957.140137,8122.799805,420040000,8122.799805,0.04131496,0.7974832,0.16120183,-0.119886875,-0.44886485,-0.27244893,-0.6950433,0.6184997,0.3967927,-0.77202696,-0.018672764,0.10298037,-0.29115704,0.37132373,0.6101401,-0.15600784,0.5001804,-0.35167164,-0.40979266,0.5692473,0.1547311,-45.239745999999286,-6.770019999999931,51.93017500000042,252.6503899999998,26.209961000000476,-121.93994199999997,-186.04980499999965,-44.439941999999974,-166.13964899999974,-59.7299809999995,157.79003900000043,148.07031200000074,-233.91992200000004,-183.27001999999993,-190.04003899999952,-272.38964899999974,-570.1997069999998,-567.169922,-656.8496099999993,-757.1298829999996,-1008.0200199999999,-771.859864,-851.9096679999993,-940.7197269999997,-1059.8696289999998,-1359.5097659999992,-1396.7797849999997,-1246.9599609999996,-1528.359864,-1495.859864,-0.012880179504626025,0.03449764073766825,-0.0409328304913841,0.008334072925106179,0.001505010278063464,-0.02984477738040342,-0.003003117991558759,-0.014667733852674333,-105.29980400000113,-77.33984300000066,-646.9003899999998,-0.07662772219507258,7949.169922,8243.549805,7936.189941,8228.099609,8228.099609,19.83176527631826,3
2009-01-23,8108.790039,8152.589844,7909.029785,8077.560059,370510000,8077.560059,0.0015439015,0.785272,0.21318409,-0.21164018,-0.50415766,-0.29686755,-0.8258326,0.7733495,0.46437684,-0.7953641,0.059240546,0.1154501,-0.21307379,0.42301345,0.51377696,-0.078638576,0.55641794,-0.38559556,-0.5150138,0.7511038,0.31215638,38.469725999999355,97.1699209999997,297.8901359999991,71.44970699999976,-76.70019600000069,-140.81005900000036,0.7998039999993125,-120.89990300000045,-14.490235000000212,203.02978499999972,193.31005800000003,-188.68017600000076,-138.03027400000065,-144.80029300000024,-227.14990300000045,-524.9599610000005,-521.9301760000008,-611.609864,-711.8901370000003,-962.7802740000006,-726.6201180000007,-806.669922,-895.4799810000004,-1014.6298830000005,-1314.27002,-1351.5400390000004,-1201.7202150000003,-1483.1201180000007,-1450.6201180000007,-1530.5102540000007,-0.005585044279956,-0.012880179504626025,0.03449764073766825,-0.0409328304913841,0.008334072925106179,0.001505010278063464,-0.02984477738040342,-0.003003117991558759,-45.239745999999286,-134.93017500000042,-664.8999020000001,-0.07910175609967107,8224.429688,8224.830078,7957.140137,8122.799805,8122.799805,19.855860505182793,4
2009-01-26,8078.040039,8231.679688,8023.160156,8116.029785,316720000,8116.029785,0.0039404924,0.83594733,0.16011217,-0.15617168,-0.5630818,-0.368937,-0.7148895,0.6191663,0.36423102,-0.74096024,0.08249163,0.17353247,-0.21118449,0.30012015,0.63226926,-0.23814179,0.56320566,-0.37276307,-0.5172221,0.7584054,0.21919279,58.70019500000035,259.4204099999997,32.97998100000041,-115.16992200000004,-179.27978499999972,-37.66992200000004,-159.3696289999998,-52.959960999999566,164.56005900000036,154.84033200000067,-227.1499020000001,-176.5,-183.2700189999996,-265.6196289999998,-563.4296869999998,-560.3999020000001,-650.0795899999994,-750.3598629999997,-1001.25,-765.0898440000001,-845.1396479999994,-933.9497069999998,-1053.0996089999999,-1352.7397459999993,-1390.0097649999998,-1240.1899409999996,-1521.589844,-1489.089844,-1568.97998,-1189.5395509999998,0.004751237834151881,-0.005585044279956,-0.012880179504626025,0.03449764073766825,-0.0409328304913841,0.008334072925106179,0.001505010278063464,-0.02984477738040342,38.469725999999355,-165.18994199999997,-483.14990300000045,-0.05782572172561303,8108.790039,8152.589844,7909.029785,8077.560059,8077.560059,19.730390995588465,0
2009-01-27,8117.390137,8225.790039,8083.140137,8174.72998,247750000,8174.72998,0.04356186,0.80427706,0.1521611,-0.108599246,-0.5405674,-0.31403846,-0.6348324,0.6086964,0.3295216,-0.63037413,0.04154171,0.190197,-0.23115303,0.40695536,0.6166405,-0.23975074,0.5318113,-0.38605908,-0.49059924,0.81078744,0.16216278,200.72021499999937,-25.72021399999994,-173.8701170000004,-237.97998000000007,-96.37011700000039,-218.06982400000015,-111.66015599999992,105.85986400000002,96.14013700000032,-285.85009700000046,-235.20019500000035,-241.97021399999994,-324.31982400000015,-622.1298820000002,-619.1000970000005,-708.7797849999997,-809.060058,-1059.9501950000003,-823.7900390000004,-903.8398429999997,-992.6499020000001,-1111.7998040000002,-1411.4399409999996,-1448.7099600000001,-1298.890136,-1580.2900390000004,-1547.7900390000004,-1627.6801750000004,-1248.2397460000002,-1244.330078,0.007206594400276189,0.004751237834151881,-0.005585044279956,-0.012880179504626025,0.03449764073766825,-0.0409328304913841,0.008334072925106179,0.001505010278063464,58.70019500000035,225.64013599999998,-299.2397469999996,-0.035951393472662414,8078.040039,8231.679688,8023.160156,8116.029785,8116.029785,19.57352866391951,1
2009-01-28,8175.930176,8405.870117,8175.930176,8375.450195,357940000,8375.450195,0.043069147,0.6820322,0.27489862,-0.23182946,-0.54494554,-0.21156977,-0.63795084,0.70627654,0.36755654,-0.72579336,0.113283746,0.11174131,-0.29130623,0.5610578,0.5589855,-0.1770084,0.55142385,-0.45987105,-0.51423734,0.5290726,0.17881419,-226.4404289999993,-374.59033199999976,-438.70019499999944,-297.09033199999976,-418.7900389999995,-312.3803709999993,-94.86035099999935,-104.58007799999905,-486.57031199999983,-435.9204099999997,-442.6904289999993,-525.0400389999995,-822.8500969999996,-819.8203119999998,-909.4999999999991,-1009.7802729999994,-1260.6704099999997,-1024.5102539999998,-1104.5600579999991,-1193.3701169999995,-1312.5200189999996,-1612.160155999999,-1649.4301749999995,-1499.6103509999994,-1781.0102539999998,-1748.5102539999998,-1828.4003899999998,-1448.9599609999996,-1445.0502929999993,-1205.390135999999,0.024257144624870886,0.007206594400276189,0.004751237834151881,-0.005585044279956,-0.012880179504626025,0.03449764073766825,-0.0409328304913841,0.008334072925106179,200.72021499999937,147.35058599999866,-73.109375,-0.008691130856232843,8117.390137,8225.790039,8083.140137,8174.72998,8174.72998,19.3279307352107,2
2009-01-29,8373.05957,8373.139648,8137.939941,8149.009766,247450000,8149.009766,0.17946176,0.6908706,0.1296677,0.049794067,-0.4073887,-0.15031187,-0.8118907,0.69502187,0.36820891,-0.61382514,0.050810162,0.023444148,-0.2641965,0.34711015,0.5033953,-0.26458284,0.44081223,-0.27568942,-0.4747587,0.64413935,0.18272713,-148.14990300000045,-212.25976600000013,-70.64990300000045,-192.3496100000002,-85.93994199999997,131.58007799999996,121.86035100000026,-260.1298830000005,-209.4799810000004,-216.25,-298.5996100000002,-596.4096680000002,-593.3798830000005,-683.0595709999998,-783.3398440000001,-1034.2299810000004,-798.0698250000005,-878.1196289999998,-966.9296880000002,-1086.0795900000003,-1385.7197269999997,-1422.9897460000002,-1273.169922,-1554.5698250000005,-1522.0698250000005,-1601.9599610000005,-1222.5195320000003,-1218.609864,-978.9497069999998,-925.0297860000001,-0.02740841212664781,0.024257144624870886,0.007206594400276189,0.004751237834151881,-0.005585044279956,-0.012880179504626025,0.03449764073766825,-0.0409328304913841,-226.4404289999993,26.209961000000476,-51.12988200000018,-0.006254765602477132,8175.930176,8405.870117,8175.930176,8375.450195,8375.450195,19.6958759353473,3
2009-01-30,8149.009766,8195.759766,7961.919922,8000.859863,303160000,8000.859863,0.0007747523,0.8329061,0.16631916,-0.16554442,-0.5622856,-0.31686327,-0.7117866,0.6870596,0.32066095,-0.7457826,-0.032950047,0.34563094,-0.0901977,0.5180247,0.7313369,-0.48468766,0.6256616,-0.41965863,-0.46150383,0.78113455,0.40660965,-64.10986299999968,77.5,-44.19970699999976,62.209961000000476,279.7299810000004,270.0102540000007,-111.97998000000007,-61.33007799999996,-68.10009699999955,-150.44970699999976,-448.2597649999998,-445.22998000000007,-534.9096679999993,-635.1899409999996,-886.080078,-649.919922,-729.9697259999994,-818.7797849999997,-937.9296869999998,-1237.5698239999992,-1274.8398429999997,-1125.0200189999996,-1406.419922,-1373.919922,-1453.810058,-1074.3696289999998,-1070.4599609999996,-830.7998039999993,-776.8798829999996,-783.8896479999994,-0.018347399987654212,-0.02740841212664781,0.024257144624870886,0.007206594400276189,0.004751237834151881,-0.005585044279956,-0.012880179504626025,0.03449764073766825,-148.14990300000045,-76.70019600000069,-211.6303710000011,-0.026107175868194943,8373.05957,8373.139648,8137.939941,8149.009766,8149.009766,19.32671910340339,4
2009-02-02,8000.620117,8000.620117,7867.370117,7936.75,293890000,7936.75,0.046768278,0.7635725,0.18965916,-0.14289089,-0.5787337,-0.2983621,-0.8190632,0.63016737,0.3557019,-0.7966711,-0.01365155,0.05258442,-0.23346943,0.43143624,0.57670856,-0.18690166,0.5129221,-0.30587348,-0.4416378,0.69953936,0.13806506,141.60986299999968,19.910155999999915,126.31982400000015,343.8398440000001,334.1201170000004,-47.87011700000039,2.7797849999997197,-3.990233999999873,-86.33984400000008,-384.1499020000001,-381.1201170000004,-470.79980499999965,-571.080078,-821.9702150000003,-585.8100590000004,-665.8598629999997,-754.669922,-873.8198240000002,-1173.4599609999996,-1210.72998,-1060.910156,-1342.3100590000004,-1309.8100590000004,-1389.7001950000003,-1010.2597660000001,-1006.3500979999999,-766.6899409999996,-712.7700199999999,-719.7797849999997,-541.0498049999997,-0.008045147213421982,-0.018347399987654212,-0.02740841212664781,0.024257144624870886,0.007206594400276189,0.004751237834151881,-0.005585044279956,-0.012880179504626025,-64.10986299999968,-179.27978499999972,-344.4697269999997,-0.042486396006723215,8149.009766,8195.759766,7961.919922,8000.859863,8000.859863,19.529771280206692,0
2009-02-03,7936.990234,8111.569824,7905.52002,8078.359863,313090000,8078.359863,0.0011076713,0.8555507,0.14334166,-0.142234,-0.44843277,-0.21625221,-0.7637906,0.6600679,0.41502896,-0.7279672,0.057343468,0.050296668,-0.2401161,0.38926533,0.80058104,-0.14831398,0.59500945,-0.34367272,-0.44994256,0.70522445,0.27992013,-121.69970699999976,-15.290038999999524,202.2299810000004,192.5102540000007,-189.47998000000007,-138.83007799999996,-145.60009699999955,-227.94970699999976,-525.7597649999998,-522.7299800000001,-612.4096679999993,-712.6899409999996,-963.580078,-727.419922,-807.4697259999994,-896.2797849999997,-1015.4296869999998,-1315.0698239999992,-1352.3398429999997,-1202.5200189999996,-1483.919922,-1451.419922,-1531.310058,-1151.8696289999998,-1147.9599609999996,-908.2998039999993,-854.3798829999996,-861.3896479999994,-682.6596679999993,-591.7797849999997,0.017684993110284573,-0.008045147213421982,-0.018347399987654212,-0.02740841212664781,0.024257144624870886,0.007206594400276189,0.004751237834151881,-0.005585044279956,141.60986299999968,-96.37011700000039,129.2700189999996,0.016131427594945354,8000.620117,8000.620117,7867.370117,7936.75,7936.75,19.498716109034277,1
2009-02-04,8070.319824,8162.149902,7929.259766,7956.660156,345520000,7956.660156,0.01884887,0.80068266,0.18046847,-0.16161959,-0.5006693,-0.26376987,-0.6315697,0.6610802,0.36272562,-0.6978688,-0.056826696,0.07016634,-0.20357937,0.47117287,0.6051031,-0.18683702,0.6220943,-0.3589835,-0.29056567,0.67473745,0.30830893,106.40966800000024,323.92968800000017,314.2099610000005,-67.7802730000003,-17.130371000000196,-23.90038999999979,-106.25,-404.060058,-401.0302730000003,-490.70996099999957,-590.9902339999999,-841.8803710000002,-605.7202150000003,-685.7700189999996,-774.580078,-893.7299800000001,-1193.3701169999995,-1230.640136,-1080.8203119999998,-1362.2202150000003,-1329.7202150000003,-1409.6103510000003,-1030.169922,-1026.2602539999998,-786.6000969999996,-732.6801759999998,-739.6899409999996,-560.9599609999996,-470.08007799999996,-555.8603510000003,-0.015179531259139156,0.017684993110284573,-0.008045147213421982,-0.018347399987654212,-0.02740841212664781,0.024257144624870886,0.007206594400276189,0.004751237834151881,-121.69970699999976,-418.7900389999995,-271.43945300000087,-0.03354574440186185,7936.990234,8111.569824,7905.52002,8078.359863,8078.359863,19.562001250302814,2
2009-02-05,7954.830078,8107.830078,7845.310059,8063.069824,390980000,8063.069824,0.14564441,0.6137022,0.24065343,-0.095009014,-0.21447636,-0.17681503,-0.56697226,0.70117074,0.43136388,-0.550999,0.016454374,0.21738325,-0.21064316,0.50530076,0.56010675,-0.2298066,0.45602086,-0.32313424,-0.49370602,0.5560131,0.16958167,217.52001999999993,207.80029300000024,-174.18994100000054,-123.54003900000043,-130.31005800000003,-212.65966800000024,-510.46972600000026,-507.43994100000054,-597.1196289999998,-697.3999020000001,-948.2900390000004,-712.1298830000005,-792.1796869999998,-880.9897460000002,-1000.1396480000003,-1299.7797849999997,-1337.0498040000002,-1187.22998,-1468.6298830000005,-1436.1298830000005,-1516.0200190000005,-1136.5795900000003,-1132.669922,-893.0097649999998,-839.0898440000001,-846.0996089999999,-667.3696289999998,-576.4897460000002,-662.2700190000005,-784.6899410000005,0.013285022052743376,-0.015179531259139156,0.017684993110284573,-0.008045147213421982,-0.018347399987654212,-0.02740841212664781,0.024257144624870886,0.007206594400276189,106.40966800000024,-85.93994199999997,-59.7299809999995,-0.007380542844492399,8070.319824,8162.149902,7929.259766,7956.660156,7956.660156,19.660561089510907,3
2009-02-06,8056.379883,8312.370117,8052.240234,8280.589844,396380000,8280.589844,0.10515363,0.72008455,0.17476186,-0.06960824,-0.563747,-0.29963982,-0.7141388,0.6403838,0.4184967,-0.6387019,0.054657668,0.06609746,-0.26384744,0.35074675,0.468995,-0.25574464,0.58861923,-0.5807928,-0.54346144,0.7269954,0.30965093,-9.719726999999693,-391.7099610000005,-341.06005900000036,-347.83007799999996,-430.17968800000017,-727.9897460000002,-724.9599610000005,-814.6396489999997,-914.919922,-1165.8100590000004,-929.6499030000004,-1009.6997069999998,-1098.5097660000001,-1217.6596680000002,-1517.2998049999997,-1554.5698240000002,-1404.75,-1686.1499030000004,-1653.6499030000004,-1733.5400390000004,-1354.0996100000002,-1350.189942,-1110.5297849999997,-1056.609864,-1063.6196289999998,-884.8896489999997,-794.0097660000001,-879.7900390000004,-1002.2099610000005,-504.7299810000004,0.026619847588555075,0.013285022052743376,-0.015179531259139156,0.017684993110284573,-0.008045147213421982,-0.018347399987654212,-0.02740841212664781,0.024257144624870886,217.52001999999993,279.7299810000004,203.02978499999972,0.024824349024018547,7954.830078,8107.830078,7845.310059,8063.069824,8063.069824,19.78416696830392,4
2009-02-09,8281.379883,8315.070312,8196.240234,8270.870117,289280000,8270.870117,0.07175612,0.7164135,0.21183039,-0.14007428,-0.46271756,-0.43671378,-0.6941997,0.6972005,0.3708211,-0.5400109,-0.008391297,0.050441764,-0.24899988,0.39685872,0.53902346,-0.22247593,0.58247685,-0.50042415,-0.564775,0.6782341,0.23014219,-381.9902340000008,-331.34033200000067,-338.11035100000026,-420.4599610000005,-718.2700190000005,-715.2402340000008,-804.919922,-905.2001950000003,-1156.0903320000007,-919.9301760000008,-999.9799800000001,-1088.7900390000004,-1207.9399410000005,-1507.580078,-1544.8500970000005,-1395.0302730000003,-1676.4301760000008,-1643.9301760000008,-1723.8203120000007,-1344.3798830000005,-1340.4702150000003,-1100.810058,-1046.8901370000003,-1053.899902,-875.169922,-784.2900390000004,-870.0703120000007,-992.4902340000008,-495.0102540000007,-610.8999020000001,-0.001174485893111392,0.026619847588555075,0.013285022052743376,-0.015179531259139156,0.017684993110284573,-0.008045147213421982,-0.018347399987654212,-0.02740841212664781,-9.719726999999693,334.1201170000004,154.84033200000067,0.018898625296755456,8056.379883,8312.370117,8052.240234,8280.589844,8280.589844,19.79788390758331,0
2009-02-10,8269.360352,8269.44043,7848.740234,7888.879883,449890000,7888.879883,0.03951889,0.8701128,0.090368316,-0.050849423,-0.49831653,-0.22096731,-0.82803184,0.75458825,0.50559324,-0.8026166,0.012126894,0.04577901,-0.187706,0.47430375,0.7771598,-0.27145463,0.55768037,-0.5043011,-0.3393876,0.8054506,0.32507062,50.64990200000011,43.87988300000052,-38.46972699999969,-336.2797849999997,-333.25,-422.92968799999926,-523.2099609999996,-774.1000979999999,-537.939942,-617.9897459999993,-706.7998049999997,-825.9497069999998,-1125.5898439999992,-1162.8598629999997,-1013.0400389999995,-1294.439942,-1261.939942,-1341.830078,-962.3896489999997,-958.4799809999995,-718.8198239999992,-664.8999029999995,-671.9096679999993,-493.17968799999926,-402.29980499999965,-488.08007799999996,-610.5,-113.02001999999993,-228.90966799999933,-139.06982399999924,-0.04728555905198087,-0.001174485893111392,0.026619847588555075,0.013285022052743376,-0.015179531259139156,0.017684993110284573,-0.008045147213421982,-0.018347399987654212,-381.9902340000008,-189.47998000000007,-285.85009700000046,-0.035593528155501576,8281.379883,8315.070312,8196.240234,8270.870117,8270.870117,19.482905638624946,1
2009-02-11,7887.049805,7983.740234,7852.160156,7939.529785,270280000,7939.529785,0.013205915,0.7609934,0.22580063,-0.21259472,-0.35643083,-0.119404756,-0.7531583,0.6881957,0.35053512,-0.5337961,-0.031331178,0.18121958,-0.19161178,0.31663594,0.57194823,-0.21374689,0.47731984,-0.33013812,-0.4119612,0.7571451,0.1973102,-6.770018999999593,-89.1196289999998,-386.92968699999983,-383.8999020000001,-473.57958999999937,-573.8598629999997,-824.75,-588.5898440000001,-668.6396479999994,-757.4497069999998,-876.5996089999999,-1176.2397459999993,-1213.5097649999998,-1063.6899409999996,-1345.089844,-1312.589844,-1392.47998,-1013.0395509999998,-1009.1298829999996,-769.4697259999994,-715.5498049999997,-722.5595699999994,-543.8295899999994,-452.94970699999976,-538.7299800000001,-661.1499020000001,-163.66992200000004,-279.55956999999944,-189.71972599999935,-14.969725999999355,0.006399894359768947,-0.04728555905198087,-0.001174485893111392,0.026619847588555075,0.013285022052743376,-0.015179531259139156,0.017684993110284573,-0.008045147213421982,50.64990200000011,-17.130371000000196,-435.9204099999997,-0.05345077842060342,8269.360352,8269.44043,7848.740234,7888.879883,7888.879883,19.924513668625547,2
2009-02-12,7931.970215,7938.819824,7693.97998,7932.759766,331960000,7932.759766,0.064377226,0.84672356,0.088899225,-0.02452199,-0.46474797,-0.2456797,-0.7682483,0.5820883,0.34525466,-0.7016527,0.03257992,0.010152349,-0.21068698,0.35221702,0.63147295,-0.2673392,0.53203523,-0.4492822,-0.4238856,0.83490974,0.24143513,-82.34961000000021,-380.15966800000024,-377.1298830000005,-466.8095709999998,-567.0898440000001,-817.9799810000004,-581.8198250000005,-661.8696289999998,-750.6796880000002,-869.8295900000003,-1169.4697269999997,-1206.7397460000002,-1056.919922,-1338.3198250000005,-1305.8198250000005,-1385.7099610000005,-1006.2695320000003,-1002.359864,-762.6997069999998,-708.7797860000001,-715.7895509999998,-537.0595709999998,-446.17968800000017,-531.9599610000005,-654.3798830000005,-156.89990300000045,-272.78955099999985,-182.94970699999976,-8.199706999999762,-156.57959000000028,-0.0008530614803617272,0.006399894359768947,-0.04728555905198087,-0.001174485893111392,0.026619847588555075,0.013285022052743376,-0.015179531259139156,0.017684993110284573,-6.770018999999593,-130.31005800000003,-216.25,-0.02689542777431728,7887.049805,7983.740234,7852.160156,7939.529785,7939.529785,19.414969020348114,3
2009-02-13,7933.0,7970.839844,7840.450195,7850.410156,251960000,7850.410156,0.0032476136,0.7975649,0.19918743,-0.19593982,-0.47995067,-0.35525304,-0.6646101,0.73489076,0.34881386,-0.6215847,-0.09976366,0.2721265,-0.15554479,0.23150034,0.5446613,-0.21967126,0.51528406,-0.5159356,-0.49284568,0.58484215,0.26028332,-297.810058,-294.7802730000003,-384.45996099999957,-484.7402339999999,-735.6303710000002,-499.4702150000003,-579.5200189999996,-668.330078,-787.4799800000001,-1087.1201169999995,-1124.390136,-974.5703119999998,-1255.9702150000003,-1223.4702150000003,-1303.3603510000003,-923.919922,-920.0102539999998,-680.3500969999996,-626.4301759999998,-633.4399409999996,-454.70996099999957,-363.83007799999996,-449.61035100000026,-572.0302730000003,-74.55029300000024,-190.43994099999964,-100.60009699999955,74.14990300000045,-74.22998000000007,-328.390136,-0.010435211390951282,-0.0008530614803617272,0.006399894359768947,-0.04728555905198087,-0.001174485893111392,0.026619847588555075,0.013285022052743376,-0.015179531259139156,-82.34961000000021,-430.17968800000017,-150.44970699999976,-0.018983239177614457,7931.970215,7938.819824,7693.97998,7932.759766,7932.759766,19.620525040706934,4
2009-02-17,7845.629883,7845.629883,7551.009766,7552.600098,332850000,7552.600098,0.04030859,0.7311581,0.22853333,-0.18822473,-0.49420306,-0.36552316,-0.74549097,0.6235133,0.32473996,-0.6416991,-0.027427306,0.1656977,-0.14063156,0.40906057,0.5314268,-0.18672203,0.5365608,-0.35855153,-0.4545077,0.649937,0.35524124,3.0297849999997197,-86.64990299999954,-186.93017599999985,-437.82031300000017,-201.66015700000025,-281.70996099999957,-370.52001999999993,-489.66992200000004,-789.3100589999995,-826.580078,-676.7602539999998,-958.1601570000003,-925.6601570000003,-1005.5502930000002,-626.109864,-622.2001959999998,-382.5400389999995,-328.6201179999998,-335.6298829999996,-156.89990299999954,-66.02001999999993,-151.80029300000024,-274.2202150000003,223.2597649999998,107.37011700000039,197.20996100000048,371.9599610000005,223.58007799999996,-30.580077999999958,56.31982400000015,-0.038673891785862106,-0.010435211390951282,-0.0008530614803617272,0.006399894359768947,-0.04728555905198087,-0.001174485893111392,0.026619847588555075,0.013285022052743376,-297.810058,-718.2700190000005,-384.1499020000001,-0.049611983750054434,7933.0,7970.839844,7840.450195,7850.410156,7850.410156,19.344780906686886,1
2009-02-18,7546.350098,7617.759766,7479.970215,7555.629883,268220000,7555.629883,0.0013315068,0.8135801,0.18508841,-0.18375689,-0.54551333,-0.35858628,-0.72122705,0.74205214,0.27719432,-0.61969006,-0.020413218,0.16301464,-0.183108,0.38460648,0.54382193,-0.16931383,0.5605077,-0.43731472,-0.47976884,0.7294879,0.22028297,-89.67968799999926,-189.95996099999957,-440.8500979999999,-204.68994199999997,-284.7397459999993,-373.54980499999965,-492.69970699999976,-792.3398439999992,-829.6098629999997,-679.7900389999995,-961.189942,-928.689942,-1008.580078,-629.1396489999997,-625.2299809999995,-385.56982399999924,-331.64990299999954,-338.65966799999933,-159.92968799999926,-69.04980499999965,-154.83007799999996,-277.25,220.22998000000007,104.34033200000067,194.18017600000076,368.93017600000076,220.55029300000024,-33.60986299999968,53.290039000000434,205.97021500000028,0.0004010774318931162,-0.038673891785862106,-0.010435211390951282,-0.0008530614803617272,0.006399894359768947,-0.04728555905198087,-0.001174485893111392,0.026619847588555075,3.0297849999997197,-333.25,-522.7299800000001,-0.06689589942844583,7845.629883,7845.629883,7551.009766,7552.600098,7552.600098,19.623202499015342,2
2009-02-19,7555.22998,7614.970215,7447.549805,7465.950195,301480000,7465.950195,0.04476533,0.8413309,0.11390379,-0.06913846,-0.43198162,-0.29445726,-0.7611131,0.7808316,0.37889844,-0.6178946,-0.014212712,0.15194641,-0.30798772,0.5020013,0.5819789,-0.23313919,0.6704026,-0.49968067,-0.42203927,0.7514068,0.11011979,-100.2802730000003,-351.17041000000063,-115.01025400000071,-195.06005800000003,-283.8701170000004,-403.0200190000005,-702.6601559999999,-739.9301750000004,-590.1103510000003,-871.5102540000007,-839.0102540000007,-918.9003900000007,-539.4599610000005,-535.5502930000002,-295.890136,-241.97021500000028,-248.97998000000007,-70.25,20.62988299999961,-65.1503900000007,-187.57031200000074,309.90966799999933,194.02001999999993,283.859864,458.609864,310.2299809999995,56.06982499999958,142.9697269999997,295.64990299999954,512.1298829999996,-0.011940255685357374,0.0004010774318931162,-0.038673891785862106,-0.010435211390951282,-0.0008530614803617272,0.006399894359768947,-0.04728555905198087,-0.001174485893111392,-89.67968799999926,-473.57958999999937,-490.70996099999957,-0.0636566238546641,7546.350098,7617.759766,7479.970215,7555.629883,7555.629883,19.407318100975353,3
2009-02-20,7461.490234,7469.290039,7249.470215,7365.669922,584900000,7365.669922,0.0011307779,0.7994982,0.199371,-0.1982402,-0.49306667,-0.24792415,-0.6480243,0.5920223,0.46658084,-0.80188787,-0.04837722,0.14056994,-0.19406605,0.39037967,0.5910261,-0.23549856,0.5299837,-0.4161468,-0.4032372,0.66715395,0.109893054,-250.89013700000032,-14.729981000000407,-94.77978499999972,-183.58984400000008,-302.7397460000002,-602.3798829999996,-639.6499020000001,-489.83007799999996,-771.2299810000004,-738.7299810000004,-818.6201170000004,-439.17968800000017,-435.27001999999993,-195.60986299999968,-141.68994199999997,-148.69970699999976,30.030273000000307,120.91015599999992,35.12988299999961,-87.29003900000043,410.18994099999964,294.30029300000024,384.1401370000003,558.8901370000003,410.5102539999998,156.3500979999999,243.25,395.93017599999985,612.4101559999999,651.919922,-0.013522703566817194,-0.011940255685357374,0.0004010774318931162,-0.038673891785862106,-0.010435211390951282,-0.0008530614803617272,0.006399894359768947,-0.04728555905198087,-100.2802730000003,-567.0898440000001,-697.3999020000001,-0.09046434947422463,7555.22998,7614.970215,7447.549805,7465.950195,7465.950195,19.524214240256512,4
2009-02-23,7365.990234,7441.02002,7105.939941,7114.779785,406150000,7114.779785,0.018619131,0.83076113,0.15061976,-0.13200064,-0.4486204,-0.38886625,-0.6724501,0.6849706,0.33624148,-0.7969361,-0.04213293,0.16954638,-0.2536836,0.4605346,0.59552515,-0.36323807,0.61524904,-0.48932892,-0.37667328,0.68219733,0.1891741,236.16015599999992,156.1103520000006,67.30029300000024,-51.84960899999987,-351.4897459999993,-388.7597649999998,-238.93994099999964,-520.3398440000001,-487.8398440000001,-567.7299800000001,-188.28955099999985,-184.3798829999996,55.280274000000645,109.20019500000035,102.19043000000056,280.92041000000063,371.80029300000024,286.02001999999993,163.6000979999999,661.080078,545.1904300000006,635.0302740000006,809.7802740000006,661.4003910000001,407.2402350000002,494.1401370000003,646.8203130000002,863.3002930000002,902.8100590000004,861.0703130000002,-0.034655725740529844,-0.013522703566817194,-0.011940255685357374,0.0004010774318931162,-0.038673891785862106,-0.010435211390951282,-0.0008530614803617272,0.006399894359768947,-250.89013700000032,-735.6303710000002,-1165.8100590000004,-0.15173992280330956,7461.490234,7469.290039,7249.470215,7365.669922,7365.669922,20.186951452122948,0
