date,open,high,low,close,volume,adj_close,pos,neu,neg,pos_minus_neg,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,log_return,target,rsi,macd,h_bollinger,l_bollinger,lag_5,sma_5,ema_5,lag_10,sma_10,ema_10,lag_25,sma_25,ema_25,lag_50,sma_50,ema_50,quarter,dow,q_mean,q_std,q_skew
2010-01-21,10603.910156,10614.94043,10374.69043,10389.879883,304290000,10389.879883,0.7492025,0.04462488,0.20617265,0.54302984,-0.40039155,-0.18489166,-0.5658796,0.48239094,0.3121814,-0.54630554,-0.03415006,0.22076142,-0.17292814,0.29834232,0.552261,-0.21011937,0.52344835,-0.30537587,-0.5346032,0.88328576,0.102336414,-0.020318919442382764,0.011619223787418845,42.14656940570957,-0.0017719048588637153,0.015604542180563511,-0.01583776418807117,0.005022508345443624,-0.00552252803683039,-0.00820070208792604,0.0001570207715732146,-0.0017535620722485255,-0.004173142465763423,0.0028179524978105613,-0.00042571957510596195,-0.0011800146818307276,0.001743435445785128,0.000718157944237963,-3.0340612102962945e-05,1,3,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-01-22,10389.580078,10389.580078,10157.639648,10172.980469,323620000,10172.980469,0.67601854,0.120871656,0.20310983,0.47290868,-0.3655596,-0.33455262,-0.6517263,0.54132766,0.4380578,-0.6163562,0.050853778,0.32081163,-0.10504587,0.5046309,0.41586158,-0.22714688,0.47486132,-0.33478537,-0.4826388,0.6646073,0.12863432,-0.021097012292794492,-0.0012955961432471203,41.88135472173627,-0.0024124539277430605,0.016570999647789984,-0.019400440165262073,0.0027843344088854054,-0.01029879737716637,-0.012499472156215524,0.003133129852261225,-0.004176576286754097,-0.007250209707041799,-0.0046818859358731734,-0.001082324629382815,-0.0027120914211356327,0.020101110024670275,-0.00010580450211133255,-0.0008564845995810621,1,4,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-01-25,10175.099609,10256.870117,10171.769531,10196.860352,215330000,10196.860352,0.8569581,0.036235582,0.106806315,0.7501518,-0.34538338,-0.2311646,-0.62483627,0.5901825,0.30709684,-0.66476655,0.025586676,0.12273526,-0.18121657,0.30253816,0.6401643,-0.32454044,0.5720091,-0.3473268,-0.56251824,0.7070616,0.17288278,0.0023446323561796757,0.0011233044221696635,51.73522721456556,-0.0011812909802564634,0.016744618220221136,-0.019354030696657427,-0.00946521762201022,-0.007936827381528391,-0.0075514373187504594,0.0010676138486111146,-0.004048874435997241,-0.005505692968274258,-0.0010414800587472497,-0.0009468801327857376,-0.0023231126690344554,0.0019565684557586983,-9.804322410291302e-05,-0.0007309506013159352,1,0,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-01-26,10195.349609,10285.129883,10155.599609,10194.290039,217300000,10194.290039,0.7851917,0.025751214,0.18905705,0.5961347,-0.27484307,-0.23282349,-0.67961484,0.67234725,0.2705114,-0.62637687,-0.13222042,0.19084401,-0.14537503,0.36469686,0.46326268,-0.28751513,0.54248136,-0.37288925,-0.51019025,0.78580564,0.101007804,-0.0002521008343646384,0.000279219715263209,50.709562873563144,-0.0005005308403318459,0.016244882340918098,-0.019390780754084836,0.010853526973101027,-0.010157952943021523,-0.00511832515728852,0.00430405844459268,-0.004504490363892973,-0.004550494398472509,-0.012806374700172728,-0.0004447091781534141,-0.0021638040663675465,0.004312943106424058,-0.0001893441029186869,-0.0007121721790825509,1,1,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-01-27,10194.290039,10255.05957,10104.360352,10236.160156,262170000,10236.160156,0.72297454,0.040182196,0.23684323,0.48613137,-0.4288424,-0.34825355,-0.5919062,0.66545945,0.35462704,-0.6794335,0.03945747,0.21292627,-0.1309468,0.40742898,0.53734344,-0.35229722,0.55468917,-0.3888529,-0.4583084,0.81554776,0.21946083,0.004098801075757857,0.0042031705389853295,52.41193155247117,0.0002440835636638636,0.01640541744246799,-0.01939766616597214,-0.01146636450174539,-0.007044919827520875,-0.0020459497462730616,-0.0034502910292419924,-0.0037495811533929885,-0.0029778952213397147,0.0019992963619087797,-0.00036072898959945104,-0.001682065209280977,-0.009155345055166223,7.573881969979468e-05,-0.0005235065612456722,1,2,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-01-28,10236.919922,10258.830078,10055.080078,10120.459961,240050000,10120.459961,0.77282834,0.041086007,0.18608566,0.58674264,-0.33065087,-0.2066422,-0.5052004,0.5844068,0.24729209,-0.60591286,0.04251556,0.06123002,-0.25046244,0.47098723,0.7184824,-0.2124608,0.39438218,-0.32710037,-0.5640041,0.8691854,0.16713893,-0.011367451003200798,0.001210234195764004,46.291492106108265,-0.0002755541210704255,0.01633742588040938,-0.020450585424023317,-0.020318919442382764,-0.005254626139684482,-0.005153116831915641,0.005022508345443624,-0.0053885770882574294,-0.004503268999859911,0.008219675030311947,-0.0011442140309399608,-0.0024270948857363483,0.007133137138089437,-0.00029427294312601,-0.0009487592844595988,1,3,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-01-29,10122.040039,10239.339844,10043.75,10067.330078,316900000,10067.330078,0.62507117,0.11361704,0.26131177,0.3637594,-0.4085193,-0.25373843,-0.6903215,0.5665922,0.32870153,-0.54275453,-0.006611326,0.123988025,-0.20403285,0.37966025,0.4189519,-0.15356095,0.50958586,-0.34317756,-0.62357765,0.5272426,0.17822511,-0.005263578188801399,0.0016419895244259512,48.831082883435656,-0.00018317723376315345,0.016077027623697317,-0.02074593364447557,-0.021097012292794492,-0.0020879393188858635,-0.005189937284210893,0.0027843344088854054,-0.00619336834802611,-0.004641507034212909,0.004865172806849768,-0.0015493640707660073,-0.0026452859090490446,0.013202048659545681,-0.0006635854800929515,-0.001117967868943591,1,4,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-01,10068.990234,10190.889648,10068.910156,10185.530273,198430000,10185.530273,0.7810247,0.0041648964,0.21481043,0.56621426,-0.35111126,-0.14349642,-0.6687157,0.69771105,0.52615404,-0.65029687,-0.06606927,0.12895654,-0.10976093,0.30040473,0.67307436,-0.07623724,0.38257638,-0.30291444,-0.48906377,0.6942995,0.2772891,0.011672577108006782,0.004110077904954087,55.16576022860089,0.0009796644413380127,0.017694356893843386,-0.02004747286445314,0.0023446323561796757,-0.00022235036852044158,0.0004309008465283315,-0.00946521762201022,-0.00407958887502441,-0.0016753099174456922,0.00014435194582173802,-0.0010882350642786058,-0.0015439118308139812,0.002922608669816353,-0.000488586111329143,-0.0006163778698474979,1,0,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-02,10186.129883,10314.839844,10173.589844,10296.849609,237140000,10296.849609,0.804478,0.085618086,0.10990394,0.69457406,-0.3893457,-0.23971722,-0.7636386,0.63980436,0.51746154,-0.7324016,0.005489714,0.08464639,-0.3031848,0.34765643,0.45496792,-0.11742292,0.40859866,-0.34505698,-0.5965549,0.81964856,0.19159946,0.010869872808643547,0.0044528767677112,54.81936038902478,0.001618209193320903,0.016891516959802847,-0.019641682818320984,-0.0002521008343646384,0.0020020443600811955,0.003910558167233403,0.010853526973101027,-0.004077954291470158,0.0006056323963887153,0.005112758532939835,-0.0008579504932504571,-0.000589005320086479,-0.001065039982853952,-0.00024988785549919304,-0.00016593666676941783,1,1,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-03,10291.730469,10307.200195,10231.929688,10270.549805,198940000,10270.549805,0.779117,0.11259709,0.10828591,0.6708311,-0.40678433,-0.29437897,-0.7198421,0.57996017,0.4569725,-0.5905549,0.026055679,-0.03759857,-0.26872942,0.46542948,0.49962586,-0.2575916,0.51717323,-0.3053182,-0.42230132,0.6886716,0.24611828,-0.002557427684945505,0.004230038263201246,49.24853906742351,0.001085300758329944,0.016826846566397102,-0.019719875227040204,0.004098801075757857,0.0006707986079405231,0.0017545628831737675,-0.01146636450174539,-0.0031870606097901696,3.0530563418857055e-05,0.0025623041791319853,-0.0010627397678135567,-0.0007404224250756349,-0.009043875937498716,-0.00012015889044812879,-0.0002597206282665193,1,2,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-04,10273.120117,10273.120117,9998.030273,10002.179688,304240000,10002.179688,0.72768545,0.0050327973,0.2672817,0.46040374,-0.34637338,-0.17453888,-0.7377049,0.64232206,0.31514537,-0.7025972,0.039312214,0.07141739,-0.24270031,0.30291027,0.6235741,-0.123432614,0.5282013,-0.3524522,-0.3532607,0.8472149,0.24088587,-0.026477519518772946,-0.003456087554977837,41.21356830793907,-0.0008260149489072168,0.018473057680896018,-0.024029540370573737,-0.011367451003200798,-0.0023512150951739063,-0.00765613125080847,-0.020318919442382764,-0.003802920617429188,-0.004789114906070562,-0.00015834280210294684,-0.002115506836480357,-0.002720199124590813,-0.0013830373810966984,-0.0006220485332016537,-0.0012878696043648104,1,3,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-05,10003.69043,10031.959961,9835.089844,10012.230469,308320000,10012.230469,0.6716524,0.09863415,0.22971344,0.44193894,-0.33829787,-0.15033549,-0.71562225,0.6254405,0.44086465,-0.69568413,0.05188595,0.20375626,-0.25955397,0.44790536,0.50864863,-0.27755412,0.5647161,-0.28830042,-0.4213441,0.68448687,0.11976159,0.0010043545391579267,0.0040792925311269835,51.08728958867836,-0.0002188592685275362,0.018268218931391658,-0.024037579152379706,-0.005263578188801399,-0.0010976285495820416,-0.004769302654153006,-0.021097012292794492,-0.0015927839342339462,-0.003735756825119927,0.0002938865828418069,-0.002087088118227712,-0.002433694996610141,0.012787437325957988,-0.0008577101889376549,-0.001197978461481566,1,4,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-08,10005.429688,10028.55957,9904.089844,9908.389648,216270000,9908.389648,0.69088477,0.08036544,0.22874977,0.46213502,-0.36384803,-0.14657973,-0.6329426,0.5918337,0.19999593,-0.7065528,-0.001416173,0.17069717,-0.23493128,0.3517088,0.5549391,-0.18854299,0.47949052,-0.37947837,-0.4875107,0.7904732,0.14092831,-0.010425555122849782,0.009498734497306743,47.51294169572547,-0.0005477629247720244,0.017856689265757644,-0.024775366383891776,0.011672577108006782,-0.005517254995753354,-0.006654720143718597,0.0023446323561796757,-0.002869802682136892,-0.004952083788343537,-0.011485323393678212,-0.0020446973873945746,-0.0030484534678593446,-0.0016509953034734212,-0.0010332013853251822,-0.0015598442129077705,1,0,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-09,9910.280273,10139.429688,9910.05957,10058.639648,236210000,10058.639648,0.6467301,0.08101616,0.27225375,0.37447634,-0.35074002,-0.24209595,-0.70309687,0.53527904,0.3061657,-0.61276776,0.028083306,0.13622662,-0.23087543,0.3346052,0.47108352,-0.22568412,0.50034106,-0.28953907,-0.5046254,0.7506792,0.26443684,0.015050094212558027,-0.004849697363402137,55.0600962538301,0.0009103462540248173,0.01965414588007206,-0.02549821942140966,0.010869872808643547,-0.004681210714970459,0.0005802179750402769,-0.0002521008343646384,-0.0013395831774446253,-0.0013153241518159796,0.014840371687727373,-0.0020363084864013486,-0.0016562574924426237,0.0029371509238441578,-0.0007909425195509048,-0.0009084740785757786,1,1,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-10,10055.459961,10085.540039,9962.959961,10038.379883,178600000,10038.379883,0.7609539,0.08103016,0.1580159,0.602938,-0.35739297,-0.24228746,-0.73326445,0.6852457,0.35475898,-0.6181213,0.04766217,0.10336645,-0.2618578,0.2882643,0.46946657,-0.10196869,0.4706168,-0.1161191,-0.4118434,0.80304956,0.08943193,-0.0020161966635726977,0.00046680684453469793,49.885203824028835,0.0006950818632420222,0.01972779354653675,-0.025428457651307423,-0.002557427684945505,-0.004572964510695897,-0.00028525357116404793,0.004098801075757857,-0.0019510829513776807,-0.0014427555175899284,-0.0011287996636959049,-0.00207180436639642,-0.0016839451209910911,-0.014872526672313015,-0.0005338159193760985,-0.0009519141799482068,1,2,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-11,10037.849609,10161.570312,9976.709961,10144.19043,194470000,10144.19043,0.60195124,0.04153954,0.3565092,0.24544206,-0.41710812,-0.23543629,-0.66232467,0.63910425,0.27928483,-0.5452643,-0.03155569,0.17650415,-0.1359949,0.24218468,0.4174207,-0.13482304,0.4385823,-0.27195844,-0.43063968,0.7231209,0.16523357,0.010485435184575592,0.0008436817999557871,53.344438504061095,0.0013276353727901093,0.020501928965787643,-0.025656300386645115,-0.026477519518772946,0.002819626429973811,0.0033049760140824985,-0.011367451003200798,0.0002342056673999584,0.0007260064282583482,0.0001570207715732146,-0.0016586677898763249,-0.0007478389436398078,0.00338129861262845,-0.00039173318793715565,-0.0005033906754570775,1,3,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-12,10137.230469,10137.389648,9983.820312,10099.139648,296510000,10099.139648,0.7174015,0.14387824,0.1387203,0.5786812,-0.27754745,-0.08788927,-0.8092926,0.5589491,0.4164448,-0.62192774,0.003460458,0.009669164,-0.3812083,0.3979778,0.3879948,-0.18346997,0.35357377,-0.3372954,-0.4676623,0.6424111,0.24844104,-0.004450933339599177,0.004184641277767505,48.99320024243299,0.0007043701839303352,0.02001916601819317,-0.0258970642138991,0.0010043545391579267,0.0017285688542223899,0.000719672896188607,-0.005263578188801399,0.0003154701523201806,-0.00021525534771574728,0.003133129852261225,-0.001962030317550741,-0.0010326923587136055,0.012177098711129581,-0.0007242938289517306,-0.0006581962701293167,1,4,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-16,10100.80957,10279.540039,10100.80957,10268.80957,234900000,10268.80957,0.84539497,0.006661245,0.14794376,0.69745123,-0.3507135,-0.088750474,-0.75040686,0.7130739,0.23389788,-0.59544355,0.0038208133,0.10238535,-0.14956957,0.51938945,0.6346691,-0.08840819,0.46504864,-0.27589604,-0.3412407,0.72895753,0.31648672,0.01666086702960349,0.0010603515560786573,54.62682389236842,0.001625559276807885,0.02262764056102748,-0.02589293029157204,-0.010425555122849782,0.007145853284713044,0.0060334042739935674,0.011672577108006782,0.0008142991444798513,0.0028531305390695682,0.0010676138486111146,-0.0013383001903110462,0.0003283506711569404,-0.0018065532880682594,-0.0003549454225982957,2.0982682801381526e-05,1,1,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-17,10261.480469,10320.129883,10261.480469,10309.240234,193270000,10309.240234,0.75488114,0.04189611,0.20322274,0.55165845,-0.40111586,-0.22005136,-0.6745512,0.8031107,0.46525002,-0.66790193,0.030105293,0.12992418,-0.0596618,0.45396554,0.55023706,-0.22679381,0.49876645,-0.46965563,-0.48358423,0.6722824,0.28485385,0.003929499287747477,-0.004667341938308737,50.97074772412382,0.0013029952345404308,0.021750642144691683,-0.025708334643771598,0.015050094212558027,0.004921734299750935,0.005332102611911538,0.010869872808643547,0.00012026179239024429,0.003048833947920097,0.00430405844459268,-0.0013532825565848545,0.0006053621032023663,-0.008312647246398052,-0.00011010249191538519,0.00017425784377965979,1,2,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-18,10309.389648,10406.580078,10294.509766,10392.900391,185310000,10392.900391,0.73514116,0.11325071,0.15160817,0.5835329,-0.4424816,-0.14655279,-0.7161238,0.60799295,0.37953597,-0.7052604,0.088861614,0.08198789,-0.106428854,0.43709823,0.5266891,-0.13892321,0.4294099,-0.36456734,-0.5530617,0.6927981,0.25887677,0.008082315151044267,0.006467282774542069,52.09697114348759,0.0012923195262148875,0.022694787933107016,-0.024697612466907964,-0.0020161966635726977,0.006941436662674327,0.006248840124955781,-0.002557427684945505,0.0011842360759892214,0.003964012348488128,-0.0034502910292419924,-0.0008919783093734039,0.0011805123376517433,0.002192238347200931,7.699044161481525e-06,0.00048437773818219335,1,3,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-19,10387.769531,10438.549805,10339.169922,10402.349609,241750000,10402.349609,0.6295276,0.116849355,0.253623,0.37590462,-0.47907025,-0.36675715,-0.54414713,0.64280176,0.31654444,-0.48849267,0.03760381,0.18617891,-0.29460582,0.36208412,0.3181488,-0.1418886,0.60010767,-0.4306991,-0.5090393,0.64235,0.194683,0.0009087862517005433,0.004244588740862143,49.962037949346346,0.0007519227016394606,0.022039515870411433,-0.021919569834804052,0.010485435184575592,0.005026106876099318,0.004468822167204035,-0.026477519518772946,0.003922866653036571,0.003408516694526749,0.005022508345443624,-0.0010565271931231271,0.0011596103310401126,0.00011645992355782323,2.3545570724335927e-05,0.00050102120930056,1,4,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-22,10402.429688,10433.639648,10368.950195,10383.379883,158440000,10383.379883,0.62152624,0.043016694,0.33545703,0.28606924,-0.41136742,-0.35671672,-0.7280806,0.67995363,0.43274033,-0.6163115,0.0880739,0.22877832,-0.17217974,0.4676604,0.6133695,-0.24268988,0.51445293,-0.269505,-0.54581803,0.5871045,0.26413265,-0.0018252649033961281,-0.00032442997118014514,49.13556950478897,0.00018943875258265537,0.020786493379432055,-0.018739372604884837,-0.004450933339599177,0.0055512405633399275,0.002370793143670648,0.0010043545391579267,0.003639904708781165,0.002456920040358953,0.0027843344088854054,-0.0012409111656143884,0.0009300045437757863,-0.010073621814633376,0.0001885127089490809,0.00040979430292029773,1,0,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-23,10383.160156,10411.120117,10267.830078,10282.410156,190740000,10282.410156,0.7060923,0.04359886,0.2503088,0.45578346,-0.32816413,-0.04531768,-0.5875251,0.6465274,0.41965917,-0.516162,0.044899635,0.33638126,-0.20354488,0.32940048,0.5613262,-0.23308565,0.50200385,-0.30713916,-0.45706353,0.65212905,0.1335647,-0.009771756148820605,-0.006628186665884338,46.71670367529521,-0.0006904801587210655,0.02071710492600019,-0.019881623001953005,0.01666086702960349,0.0002647159276551084,-0.0016767232871597695,-0.010425555122849782,0.0037052846061840826,0.0002335243695990336,-0.00946521762201022,-0.0012531727066868038,0.00010679218280683323,0.004953705481977906,-0.00010599652366688932,1.0517814616732937e-05,1,1,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-24,10284.0,10393.509766,10283.929688,10374.160156,181450000,10374.160156,0.6721638,0.08003706,0.24779911,0.4243647,-0.47258767,-0.23203695,-0.6294103,0.5721472,0.3273162,-0.5528208,0.0039494513,0.04952839,-0.17386554,0.46592808,0.4317034,-0.24373454,0.33260414,-0.31371948,-0.4926465,0.7701255,0.35330364,0.008883430500505003,0.002708027896202283,52.614262752383546,-2.4003670471948774e-05,0.021501525074221674,-0.01975249001668752,0.003929499287747477,0.0012555021702066135,0.0018433279753951543,0.015050094212558027,0.0030886182349787804,0.0018062345752183008,0.010853526973101027,-0.0013319765655906452,0.000781918207245154,0.0066317237978620654,-6.096238961403058e-05,0.0003584751748476455,1,2,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-25,10366.599609,10366.679688,10185.830078,10321.030273,242550000,10321.030273,0.71707374,0.094935216,0.18799105,0.52908266,-0.5175425,-0.1600508,-0.54827875,0.6653987,0.36940625,-0.7437872,0.022731127,0.15567794,-0.31909904,0.49819505,0.5119948,-0.3725877,0.62953204,-0.46300602,-0.3941985,0.6607889,0.1499739,-0.00513452629544484,0.006411073859249797,48.28912125503381,-0.0005082832782910717,0.021143587220337164,-0.020317884899923283,0.008082315151044267,-0.0013878661190912078,-0.00048262344821817693,-0.0020161966635726977,0.002776785271791566,0.0005442780532795478,-0.01146636450174539,-0.0010787030373386227,0.0003268070916536161,0.0062910475947749395,-0.00028947386741842615,0.00014306335248323433,1,3,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-02-26,10321.410156,10353.450195,10272.290039,10325.259766,282120000,10325.259766,0.77169627,0.004425738,0.22387803,0.54781824,-0.39262214,-0.38931653,-0.6391683,0.7388463,0.29480058,-0.6210082,-0.0074428366,0.1575089,-0.23012894,0.41432172,0.4643959,-0.15673655,0.50011736,-0.42406234,-0.3664542,0.7529325,0.1467591,0.00040970973973277386,0.0007835289130125672,50.03846159373064,-0.0004388758499599179,0.021017235685672663,-0.019013817290965424,0.0009087862517005433,-0.0014876814214847618,-0.0001851790522345267,0.010485435184575592,0.001769212727307284,0.0005198110871801343,-0.020318919442382764,-0.00024955787005400147,0.00033318421842893595,0.0028179524978105613,-0.00033763872257998193,0.00015352007355184371,1,4,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-03-01,10326.099609,10413.990234,10326.099609,10403.790039,173750000,10403.790039,0.82043123,0.0003906005,0.17917824,0.641253,-0.33055574,-0.23807055,-0.73029685,0.6767707,0.33644763,-0.6823714,0.033897247,0.074347585,-0.21954209,0.32082534,0.65906656,-0.21104166,0.42307532,-0.31562003,-0.46626815,0.65504885,0.18196268,0.007576869121682033,0.0012213356391211965,52.28561023833549,7.850489722998363e-05,0.021637938477210367,-0.018350475351454783,-0.0018252649033961281,0.0003927453835308705,0.002402170339070993,-0.004450933339599177,0.0029719929734354053,0.0018029125479986615,-0.021097012292794492,0.0008973973865250595,0.000890390749448405,-0.0046818859358731734,-9.246362142887777e-05,0.0004446318009294982,1,0,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-03-02,10404.160156,10456.919922,10389.429688,10405.980469,217180000,10405.980469,0.79914206,0.075436205,0.12542173,0.6737203,-0.43677604,-0.21763977,-0.6771072,0.65857023,0.45568413,-0.69369775,0.07236185,0.043414783,-0.2176013,0.30582017,0.6030241,-0.28955323,0.52710205,-0.3031021,-0.39448333,0.7728446,0.22567852,0.00021051938148459372,0.009365793942821405,49.80608594503706,-7.812883949247901e-05,0.0205321238220345,-0.018390866468931132,-0.009771756148820605,0.00238920048959191,0.0016716200198755268,0.01666086702960349,0.0013269582086235159,0.0015133865177233764,0.0023446323561796757,0.0008120328675372562,0.0008380929519127273,-0.0010414800587472497,-6.742363262424091e-05,0.00043545092173558037,1,1,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-03-03,10406.280273,10469.540039,10376.580078,10396.759766,183290000,10396.759766,0.7177322,0.082269624,0.19999824,0.5177339,-0.4466585,-0.3903273,-0.6028534,0.5313363,0.3948039,-0.7119246,0.012443755,0.14237627,-0.28475752,0.4252443,0.36163685,-0.31705528,0.4322369,-0.45064753,-0.4692749,0.76547897,0.13558672,-0.0008864893278182416,0.001927454140159464,49.430144255536675,-0.0002487380278998238,0.019428224206156627,-0.018462603066699446,0.008883430500505003,0.0004352165239272612,0.0008189169039776041,0.003929499287747477,0.0008453593470669439,0.0010770454548976274,-0.0002521008343646384,0.0007866573277991122,0.0007054327765488066,-0.012806374700172728,0.0001709740748228488,0.0003836101276354305,1,2,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-03-04,10396.530273,10452.379883,10390.860352,10444.139648,165740000,10444.139648,0.77267075,0.040500358,0.1868289,0.58584183,-0.4893759,-0.25229633,-0.7788438,0.77408385,0.4398433,-0.82183236,0.049164247,0.027199822,-0.19834162,0.3525501,0.5789539,-0.27451327,0.6308061,-0.39186004,-0.27691087,0.8287673,0.16996843,0.004546825229076623,-0.011362198372444572,51.38730817876147,-1.846243996144587e-06,0.019808490449051853,-0.018132444018192456,-0.00513452629544484,0.0023714868288315536,0.002061553012343944,0.008082315151044267,0.0004918103548701795,0.0017079145047483538,0.004098801075757857,0.0008045782939318627,0.001000924503666331,0.0019992963619087797,0.0002219246521662057,0.0005468734649468498,1,3,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-03-05,10445.129883,10571.94043,10445.049805,10566.200195,184270000,10566.200195,0.77473813,0.12878507,0.0964768,0.67826134,-0.5356743,-0.32281834,-0.70133436,0.7514277,0.5439225,-0.7645504,-0.0024212932,-0.05141229,-0.4159791,0.46469158,0.5683844,-0.35504174,0.6877858,-0.5334758,-0.4197362,0.7249925,-0.024935115,0.011619223787418845,0.006638404523693805,53.88896055344921,0.0005983913054694015,0.017554480506115,-0.012068759744636424,0.00040970973973277386,0.004613389638368768,0.0052474432707022445,0.0009087862517005433,0.00156285410844201,0.0035099707379611707,-0.011367451003200798,0.0017240452855566484,0.0018177167562626782,0.008219675030311947,0.00028991562730834364,0.000981083281514379,1,4,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-03-08,10563.780273,10587.740234,10542.389648,10552.519531,171780000,10552.519531,0.75842375,0.04018284,0.20139338,0.55703044,-0.44630805,-0.23514865,-0.63668066,0.66155046,0.3742623,-0.64535403,0.071667716,0.11145546,-0.1726947,0.33678207,0.45631382,-0.23273091,0.41098636,-0.32808518,-0.42233804,0.71276873,0.23041536,-0.0012955961432471203,0.0022522087805890907,48.936546782183335,0.00011173224614658751,0.0175271426518312,-0.012271416958593129,0.007576869121682033,0.0028388965853829375,0.003066430132719123,-0.0018252649033961281,0.0016158209844569105,0.0026362313050142085,-0.005263578188801399,0.0018827645673788196,0.0015782311486080784,0.004865172806849768,0.00016670024830640586,0.0008918017354453007,1,0,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-03-09,10552.240234,10612.599609,10533.929688,10564.379883,219860000,10564.379883,0.76042503,0.08366323,0.15591174,0.6045132,-0.34756616,-0.3028989,-0.6209488,0.58385736,0.49407732,-0.66076744,0.13327123,0.047661286,-0.16773754,0.43174183,0.52433884,-0.36515614,0.43732318,-0.27187377,-0.4461633,0.83519286,0.121518984,0.0011233044221696635,0.0007068033067883793,49.86586612456287,-5.2353519519710446e-05,0.016881166755434177,-0.010470555107694162,0.00021051938148459372,0.0030214535935199514,0.0024187215625359705,-0.009771756148820605,0.002705327041555937,0.0023611536899515637,0.011672577108006782,0.0014607936599453347,0.0015432367850358928,0.00014435194582173802,0.00018627929783336439,0.0009008802721795894,1,1,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-03-10,10560.129883,10601.790039,10526.519531,10567.330078,186570000,10567.330078,0.76619583,0.07056678,0.1632374,0.60295844,-0.3970146,-0.20211068,-0.6631693,0.5815497,0.4971117,-0.6126931,0.04869309,0.14062747,-0.21101978,0.25707555,0.4680233,-0.12593381,0.6176687,-0.37821162,-0.52488595,0.693058,0.11640899,0.000279219715263209,0.0008419092654131329,49.52713841111689,-0.00021377171992028622,0.015056439556103661,-0.010122915358093124,-0.0008864893278182416,0.0032545954021362413,0.0017055542801117168,0.008883430500505003,0.001844905963031758,0.0019826202400082264,0.010869872808643547,0.0010371675362101213,0.0014460047027456864,0.005112758532939835,8.960852147983188e-05,0.0008765014268103195,1,2,0.0003057648514522263,0.011205550630545567,0.024958546878662672
2010-03-11,10560.980469,10611.839844,10507.169922,10611.839844,150000000,10611.839844,0.6139778,0.08294621,0.30307597,0.31090185,-0.30607942,-0.2775333,-0.54652303,0.65347344,0.34021524,-0.5894046,0.10925522,0.17988868,-0.24333797,0.5246825,0.48097083,-0.2953536,0.4624101,-0.27989286,-0.44106725,0.65971047,0.24893399,0.0042031705389853295,0.006266333256556087,51.18712270662872,-6.028401574010461e-05,0.015215447781474146,-0.009659986863207806,0.004546825229076623,0.003185864464117983,0.002538093033069588,-0.00513452629544484,0.002778675646474775,0.002386356658004063,-0.002557427684945505,0.0013075914651673548,0.0016580943824564282,0.0025623041791319853,0.00012242584867689876,0.001006959039052477,1,3,0.0003057648514522263,0.011205550630545567,0.024958546878662672
